,distance,sentiment
demerit,0.2815265486725664,-0.4019
demise,0.23506637168141592,-0.5994
demises,0.29148230088495575,-0.5994
demo,0.1736725663716814,0.1027
democratic,0.27101769911504425,0.4215
demolish,0.23893805309734514,-0.1531
demolished,0.2079646017699115,-0.1531
demolishes,0.2079646017699115,-0.1531
demolishing,0.19469026548672566,-0.1531
demolition,0.22013274336283187,-0.5719
demolitions,0.22013274336283187,-0.5719
demon,0.2195796460176991,-0.6597
demonic,0.22676991150442477,-0.6369
demons,0.3008849557522124,-0.6597
demonstration,0.38882743362831856,0.1027
demonstrations,0.38882743362831856,0.1027
demoralise,0.2577433628318584,-0.5106
demoralised,0.2577433628318584,-0.5106
demoralising,0.2577433628318584,-0.5106
demote,0.29646017699115046,-0.3818
demoted,0.2948008849557522,-0.3818
demotes,0.3528761061946903,-0.3818
denial,0.17754424778761063,0.128
denials,0.23396017699115043,0.128
denied,0.1554203539823009,-0.4404
denier,0.21736725663716813,-0.3612
deniers,0.273783185840708,-0.2732
denies,0.23008849557522124,-0.4215
denigrate,0.24391592920353983,-0.4404
denigrated,0.24391592920353983,-0.4404
denigrates,0.24391592920353983,-0.4404
denigrating,0.230641592920354,-0.4404
denizen,0.3827433628318584,0.0772
denizens,0.4120575221238938,0.0772
denounce,0.334070796460177,-0.34
denounced,0.30918141592920356,-0.34
denounces,0.334070796460177,-0.4404
denouncing,0.28926991150442477,-0.34
dense,0.24834070796460178,-0.4019
densely,0.4131637168141593,-0.3182
denseness,0.3008849557522124,-0.4404
denser,0.31692477876106195,-0.4019
densest,0.398783185840708,-0.4019
dent,0.25331858407079644,-0.34
dents,0.3573008849557522,-0.34
deny,0.35011061946902655,-0.34
denying,0.3844026548672566,-0.34
depart,0.3473451327433628,-0.0516
departed,0.32964601769911506,-0.0516
departing,0.2853982300884956,-0.0516
departs,0.40376106194690264,-0.0516
departure,0.41814159292035397,-0.3182
departures,0.41814159292035397,-0.3182
dependable,0.18086283185840707,0.5106
deplete,0.2809734513274336,-0.296
depleted,0.2688053097345133,-0.296
depleting,0.2245575221238938,-0.296
deplorable,0.2793141592920354,-0.4019
deplorably,0.2793141592920354,-0.3612
deplore,0.29867256637168144,-0.4588
deplored,0.28650442477876104,-0.4588
deplores,0.32798672566371684,-0.4588
deploring,0.24225663716814158,-0.4588
deport,0.3938053097345133,0.2023
deported,0.37610619469026546,0.2023
deporting,0.33185840707964603,0.2023
deports,0.4502212389380531,0.2023
depose,0.3163716814159292,-0.0516
deposed,0.314712389380531,-0.0516
deposing,0.3019911504424779,-0.0516
deprave,0.3915929203539823,-0.5106
depraved,0.37942477876106195,-0.5106
depraves,0.4209070796460177,-0.5106
depraving,0.33517699115044247,-0.5106
depreciate,0.2782079646017699,-0.4019
depreciated,0.2782079646017699,-0.4019
depreciating,0.2782079646017699,-0.4019
depreciation,0.2782079646017699,-0.5106
depress,0.3954646017699115,-0.4939
depressant,0.3689159292035398,-0.3818
depressants,0.3689159292035398,-0.3818
depressed,0.353429203539823,-0.5106
depresses,0.37831858407079644,-0.4939
depressing,0.33351769911504425,-0.3818
depressingly,0.33351769911504425,-0.5106
depression,0.33849557522123896,-0.5719
depressions,0.33849557522123896,-0.4939
depressive,0.4043141592920354,-0.3818
depressives,0.4043141592920354,-0.3612
deprivation,0.40154867256637167,-0.4215
deprivations,0.40154867256637167,-0.4215
deprive,0.3827433628318584,-0.4767
deprived,0.37057522123893805,-0.4767
deprives,0.4120575221238938,-0.4019
depriving,0.32632743362831856,-0.4588
derail,0.2217920353982301,-0.296
derailed,0.2040929203539823,-0.34
derailing,0.15984513274336284,-0.296
derails,0.2782079646017699,-0.3182
deranged,0.2206858407079646,-0.128
derangement,0.1847345132743363,-0.3818
derelict,0.2605088495575221,-0.5574
deride,0.20741150442477876,-0.2732
derided,0.20575221238938052,-0.2023
derides,0.26382743362831856,-0.25
deriding,0.19303097345132744,-0.3612
derision,0.3030973451327434,-0.296
derisive,0.37942477876106195,-0.4019
derisory,0.4922566371681416,-0.5574
derive,0.3467920353982301,0.5267
derived,0.34513274336283184,0.5267
derives,0.4032079646017699,0.5267
deriving,0.33241150442477874,0.5267
derogate,0.3219026548672566,-0.4404
derogatory,0.3235619469026549,-0.4939
desecrate,0.3086283185840708,-0.5106
desecrated,0.3086283185840708,-0.5106
desecrates,0.3086283185840708,-0.5106
desecrating,0.29535398230088494,-0.5106
desert,0.38329646017699115,-0.4404
deserted,0.3655973451327434,-0.4404
deserter,0.396570796460177,-0.4404
deserters,0.396570796460177,-0.4404
deserting,0.3213495575221239,-0.4404
desertion,0.3313053097345133,-0.5267
desertions,0.3313053097345133,-0.5267
deserts,0.439712389380531,-0.4404
deserve,0.40873893805309736,0.4215
deserved,0.396570796460177,0.4215
deserves,0.43805309734513276,0.4215
deserving,0.35232300884955753,0.4215
design,0.24668141592920353,0.3818
designate,0.27323008849557523,-0.4019
designated,0.27323008849557523,-0.4019
designates,0.27323008849557523,-0.4019
designating,0.25995575221238937,-0.4019
designedly,0.1863938053097345,0.34
designs,0.3030973451327434,0.3818
desirable,0.27599557522123896,0.3182
desire,0.3008849557522124,0.4019
desired,0.29922566371681414,0.2732
desires,0.3573008849557522,0.4019
desiring,0.28650442477876104,0.4019
desirous,0.4463495575221239,0.3182
desolate,0.3573008849557522,-0.4404
desolated,0.33241150442477874,-0.4404
desolating,0.3125,-0.4404
desolation,0.3174778761061947,-0.4215
despair,0.3379424778761062,-0.3182
despaired,0.2959070796460177,-0.5719
despairing,0.27599557522123896,-0.5106
despairingly,0.27599557522123896,-0.4939
despairs,0.3672566371681416,-0.5719
desperate,0.3711283185840708,-0.3182
desperately,0.3711283185840708,-0.3818
desperation,0.35785398230088494,-0.4588
despicable,0.26603982300884954,-0.5106
despisal,0.3573008849557522,-0.5719
despise,0.3561946902654867,-0.34
despised,0.3440265486725664,-0.4019
despises,0.3855088495575221,-0.4588
despising,0.2997787610619469,-0.5719
despite,0.3700221238938053,-0.5859
despoil,0.32245575221238937,-0.6908
despoiled,0.28042035398230086,-0.6908
despoiling,0.2605088495575221,-0.6908
despondent,0.2942477876106195,-0.4767
despondently,0.2942477876106195,-0.4939
despotism,0.39491150442477874,-0.5719
dessert,0.4551991150442478,0.4588
desserts,0.48451327433628316,0.4588
destine,0.36117256637168144,-0.4019
destined,0.34900442477876104,-0.4019
destinies,0.3396017699115044,0.4588
destiny,0.5160398230088495,0.4588
destitute,0.525995575221239,-0.34
destroy,0.599004424778761,-0.5423
destroyed,0.5569690265486725,-0.4939
destroyer,0.5724557522123894,-0.4588
destroyers,0.5724557522123894,-0.5106
destroying,0.5370575221238938,-0.5574
destroys,0.6283185840707964,-0.5574
destruct,0.566924778761062,-0.5267
destruction,0.5226769911504425,-0.5719
destructive,0.5226769911504425,-0.6124
destructively,0.5226769911504425,-0.5267
destructiveness,0.5226769911504425,-0.5267
detached,0.22400442477876106,-0.128
detachment,0.19192477876106195,0.0258
detachments,0.19192477876106195,0.0258
detain,0.2682522123893805,-0.4215
detained,0.25055309734513276,-0.4019
detaining,0.20630530973451328,-0.4215
detains,0.32466814159292035,-0.4215
detention,0.30420353982300885,-0.3612
detentions,0.30420353982300885,-0.3612
deter,0.3053097345132743,-0.4215
deteriorate,0.34457964601769914,-0.2732
deteriorated,0.34457964601769914,-0.2732
deteriorates,0.34457964601769914,-0.2732
deteriorating,0.34457964601769914,-0.2732
deterioration,0.34457964601769914,-0.4588
determinable,0.3047566371681416,0.2263
determinacy,0.3047566371681416,0.25
determinant,0.3047566371681416,0.0516
determinants,0.3047566371681416,0.0516
determinate,0.3047566371681416,0.2023
determinately,0.3047566371681416,0.296
determination,0.3047566371681416,0.4019
determinations,0.3047566371681416,0.2023
determinative,0.3047566371681416,0.2732
determined,0.273783185840708,0.34
determiner,0.273783185840708,0.2732
determining,0.2605088495575221,0.0516
determinist,0.2605088495575221,-0.128
deterred,0.3561946902654867,-0.4215
deterrence,0.33849557522123896,-0.4215
deterrent,0.36670353982300885,-0.4019
deterrents,0.36670353982300885,-0.4019
deterring,0.31194690265486724,-0.4215
deters,0.3866150442477876,-0.4215
detest,0.41426991150442477,-0.5719
detestable,0.3893805309734513,-0.6249
detestation,0.42754424778761063,-0.5719
detested,0.396570796460177,-0.5719
detesting,0.35232300884955753,-0.5719
detests,0.4706858407079646,-0.5719
detriment,0.33849557522123896,-0.5267
detrimental,0.33849557522123896,-0.5106
detrimentally,0.33849557522123896,-0.5574
deuce,0.24668141592920353,-0.6597
deuced,0.25331858407079644,-0.34
deuces,0.32798672566371684,-0.6597
devalue,0.396570796460177,-0.4019
devalued,0.3844026548672566,-0.4215
devalues,0.4258849557522124,-0.4019
devaluing,0.3401548672566372,-0.4019
devastate,0.4872787610619469,-0.6249
devastated,0.4872787610619469,-0.6124
devastating,0.47400442477876104,-0.6486
devastatingly,0.47400442477876104,-0.5267
devastation,0.47400442477876104,-0.4215
development,0.29701327433628316,0.3818
developments,0.29701327433628316,0.3818
deviant,0.3838495575221239,-0.5106
deviants,0.4131637168141593,-0.5106
deviate,0.37555309734513276,-0.5106
deviates,0.40486725663716816,-0.5106
devil,0.2920353982300885,-0.6597
devilish,0.3268805309734513,-0.4767
devilishly,0.2842920353982301,-0.3818
devilled,0.28982300884955753,-0.5106
devilment,0.3064159292035398,-0.4404
devilry,0.5099557522123894,-0.5859
devils,0.3733407079646018,-0.5719
devoid,0.3301991150442478,0.5106
devolve,0.459070796460177,-0.2732
devolved,0.4469026548672566,-0.2732
devolving,0.4026548672566372,-0.2732
devote,0.43086283185840707,0.34
devoted,0.42920353982300885,0.4019
devotedly,0.48783185840707965,0.3818
devotedness,0.3860619469026549,0.4588
devotee,0.42533185840707965,0.3818
devotees,0.45464601769911506,0.128
devotes,0.4872787610619469,0.3818
devoting,0.41648230088495575,0.4767
devotion,0.435287610619469,0.4588
devotional,0.435287610619469,0.296
devotions,0.435287610619469,0.4215
devouring,0.44966814159292035,0.296
devout,0.5381637168141593,0.3818
diabolic,0.15597345132743362,-0.4767
diabolical,0.15597345132743362,-0.4767
diabolically,0.15597345132743362,-0.3818
diagonal,0.17809734513274336,-0.1027
diagonals,0.17809734513274336,-0.1027
diamond,0.2140486725663717,0.34
diamonds,0.24336283185840707,0.34
diaphragm,0.19745575221238937,-0.296
diaphragms,0.19745575221238937,-0.296
dice,0.0918141592920354,-0.5994
dices,0.19579646017699115,-0.5994
dicey,0.3019911504424779,-0.2263
diciest,0.26216814159292035,-0.2263
dickens,0.2079646017699115,-0.6597
dictated,0.3180309734513274,0.34
dictatorship,0.3711283185840708,-0.5719
dictatorships,0.3711283185840708,-0.5719
die,0.07577433628318585,-0.5994
died,0.09236725663716815,-0.5574
dies,0.2002212389380531,-0.5994
differ,0.1736725663716814,-0.3818
differed,0.15597345132743362,-0.3818
difference,0.13827433628318583,-0.4019
differences,0.13827433628318583,-0.4019
different,0.16648230088495575,-0.3612
differing,0.11172566371681415,-0.3818
differs,0.23008849557522124,-0.3818
difficult,0.19247787610619468,-0.3612
difficulties,0.19247787610619468,-0.296
difficulty,0.19247787610619468,-0.34
diffidence,0.08075221238938053,-0.5106
diffident,0.10896017699115045,-0.25
diffuse,0.3047566371681416,0.1027
diffused,0.29258849557522126,0.1027
diffuser,0.3235619469026549,0.1027
dig,0.08019911504424779,-0.3818
digest,0.29535398230088494,0.4019
digested,0.2776548672566372,0.4019
digesting,0.2334070796460177,0.4019
digests,0.35176991150442477,0.4019
digging,0.13274336283185842,-0.4767
dignified,0.10674778761061947,0.4939
dignify,0.30807522123893805,0.4215
dignifying,0.2461283185840708,0.4767
dignitaries,0.24280973451327434,0.1531
dignitary,0.36670353982300885,0.4404
dignities,0.2245575221238938,0.34
dignity,0.40099557522123896,0.4019
digs,0.20464601769911506,-0.3818
dilapidated,0.2234513274336283,-0.4019
dilapidation,0.2234513274336283,-0.5859
dilate,0.25829646017699115,0.3182
dilated,0.25663716814159293,0.3182
dilates,0.314712389380531,0.3182
dilating,0.24391592920353983,0.3182
dilemma,0.20243362831858408,-0.1779
dilemmas,0.23174778761061948,-0.1779
dilute,0.39103982300884954,-0.2732
diluted,0.3893805309734513,-0.2732
dilutes,0.44745575221238937,-0.2732
diluting,0.3766592920353982,-0.2732
dim,0.12002212389380532,-0.4019
dimes,0.24004424778761063,-0.4019
diminish,0.22566371681415928,-0.4404
diminished,0.19469026548672566,-0.4404
diminishes,0.19469026548672566,-0.4404
diminishing,0.18141592920353983,-0.4404
diminution,0.31305309734513276,-0.3182
dimmed,0.18915929203539822,-0.4019
dimmer,0.25110619469026546,-0.1027
dimmest,0.3329646017699115,-0.1027
dimming,0.20575221238938052,-0.4019
dims,0.24446902654867256,-0.4019
dingier,0.2129424778761062,-0.4215
dingiest,0.26548672566371684,-0.4215
dingy,0.35896017699115046,-0.4215
dip,0.15486725663716813,-0.2732
dips,0.2793141592920354,-0.2732
dire,0.19966814159292035,-0.4588
direct,0.310287610619469,0.2263
directly,0.42422566371681414,0.2263
direst,0.398783185840708,-0.3182
dirge,0.2129424778761062,-0.4588
dirges,0.2942477876106195,-0.4588
dirt,0.3241150442477876,-0.34
dirtied,0.3418141592920354,-0.4404
dirtier,0.38827433628318586,-0.34
dirties,0.39988938053097345,-0.4404
dirtiest,0.44081858407079644,-0.5267
dirts,0.4280973451327434,-0.34
dirty,0.5342920353982301,-0.4404
dirtying,0.5237831858407079,-0.4404
disabling,0.19745575221238937,-0.4767
disadvantage,0.37831858407079644,-0.4215
disadvantaged,0.37831858407079644,-0.4019
disadvantageous,0.37831858407079644,-0.4215
disadvantageously,0.37831858407079644,-0.4767
disadvantages,0.37831858407079644,-0.4019
disaffected,0.2361725663716814,-0.296
disaffection,0.2361725663716814,-0.2732
disagree,0.2815265486725664,-0.3818
disagreeable,0.2815265486725664,-0.4019
disagreeably,0.2815265486725664,-0.3612
disagreed,0.25663716814159293,-0.3182
disagreeing,0.2372787610619469,-0.34
disagreement,0.24170353982300885,-0.3612
disagreements,0.24170353982300885,-0.4215
disagrees,0.2815265486725664,-0.3182
disallow,0.3694690265486726,-0.3182
disallowed,0.33849557522123896,-0.3182
disallowing,0.3252212389380531,-0.3182
disallows,0.3694690265486726,-0.3182
disappear,0.3313053097345133,-0.2263
disappeared,0.3313053097345133,-0.2263
disappearing,0.3313053097345133,-0.2263
disappears,0.3313053097345133,-0.34
disappoint,0.29148230088495575,-0.4019
disappointed,0.29148230088495575,-0.4767
disappointing,0.29148230088495575,-0.4939
disappointingly,0.29148230088495575,-0.4404
disappointment,0.29148230088495575,-0.5106
disappointments,0.29148230088495575,-0.4588
disappoints,0.29148230088495575,-0.3818
disapprobation,0.3661504424778761,-0.5859
disapproval,0.4103982300884956,-0.3818
disapprove,0.4103982300884956,-0.4019
disapproved,0.4103982300884956,-0.4019
disapproves,0.4103982300884956,-0.4019
disapproving,0.4103982300884956,-0.4019
disarray,0.5154867256637168,-0.296
disarrayed,0.48451327433628316,-0.4019
disaster,0.43694690265486724,-0.6249
disasters,0.43694690265486724,-0.5574
disastrous,0.48451327433628316,-0.5994
disbelief,0.18418141592920353,-0.25
disbelieve,0.2549778761061947,-0.296
disbelieved,0.2549778761061947,-0.296
disbelieving,0.2549778761061947,-0.296
discard,0.30918141592920356,-0.25
discarded,0.26714601769911506,-0.34
discarding,0.2472345132743363,-0.1779
discards,0.33849557522123896,-0.25
discernment,0.2588495575221239,-0.4767
discharge,0.24225663716814158,-0.3818
discharged,0.24225663716814158,0.5106
discharges,0.24225663716814158,-0.3818
discharging,0.22898230088495575,0.5106
disclose,0.32466814159292035,-0.1531
disclosed,0.2997787610619469,-0.1531
discloses,0.32466814159292035,-0.1531
disclosing,0.27986725663716816,-0.1531
discomfit,0.27101769911504425,-0.3818
discomfited,0.27101769911504425,-0.4767
discomfort,0.27101769911504425,-0.4215
discomforting,0.27101769911504425,-0.3818
discomforts,0.27101769911504425,-0.3182
disconcert,0.27876106194690264,-0.2263
disconcerted,0.27876106194690264,-0.2263
disconcerting,0.27876106194690264,-0.2263
disconnected,0.27654867256637167,-0.3182
disconsolate,0.30973451327433627,-0.5106
disconsolation,0.30973451327433627,-0.4019
discontent,0.3180309734513274,-0.4215
discontented,0.3180309734513274,-0.4215
discontents,0.3180309734513274,-0.3612
discontinue,0.30918141592920356,-0.296
discontinued,0.30918141592920356,-0.296
discontinues,0.30918141592920356,-0.296
discontinuing,0.30918141592920356,-0.296
discord,0.3401548672566372,-0.4019
discordance,0.31360619469026546,-0.4019
discords,0.3694690265486726,-0.4019
discount,0.4336283185840708,-0.2732
discounted,0.4026548672566372,0.0516
discounting,0.3893805309734513,-0.2732
discounts,0.4336283185840708,-0.2732
discourage,0.39767699115044247,-0.4215
discouraged,0.39767699115044247,-0.4019
discouragement,0.39767699115044247,-0.4588
discouragements,0.39767699115044247,-0.4215
discourages,0.39767699115044247,-0.4404
discouraging,0.39767699115044247,-0.4404
discouragingly,0.39767699115044247,-0.4215
discourteous,0.43805309734513276,-0.5106
discourteously,0.43805309734513276,-0.4215
discourtesy,0.43805309734513276,-0.4215
discover,0.41261061946902655,-0.128
discovered,0.38163716814159293,-0.128
discovering,0.36836283185840707,-0.128
discovers,0.41261061946902655,-0.128
discredit,0.2948008849557522,-0.4939
discredited,0.2948008849557522,-0.4404
discrediting,0.2948008849557522,-0.4939
discredits,0.2948008849557522,-0.4939
discrepancies,0.310287610619469,-0.3612
discrepancy,0.310287610619469,-0.3612
discriminating,0.25331858407079644,0.3612
discrimination,0.25331858407079644,0.1779
discriminatory,0.25331858407079644,-0.4404
disdain,0.2538716814159292,-0.4767
disdained,0.21183628318584072,-0.34
disdainful,0.2549778761061947,-0.4939
disdainfully,0.2549778761061947,-0.5267
disdaining,0.19192477876106195,-0.34
disenchanted,0.23506637168141592,-0.25
disenchantment,0.23506637168141592,-0.25
disengage,0.22511061946902655,0.5106
disengaged,0.22511061946902655,0.5106
disengaging,0.21183628318584072,0.5106
disfavour,0.42754424778761063,-0.3818
disgorge,0.314712389380531,-0.5106
disgorged,0.28982300884955753,-0.5106
disgorging,0.26991150442477874,-0.5106
disgrace,0.31581858407079644,-0.4939
